drug_id,generic_name,molecular_formula,molecular_weight,smiles
4483,carfilzomib,C40H57N5O7,719.9,CC(C)CC(C(=O)C1(CO1)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(C)C)NC(=O)C(CCC3=CC=CC=C3)NC(=O)CN4CCOCC4
4514,teriparatide,C181H291N55O51S2,4118,CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC(=O)N)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC2=CNC=N2)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)NC(CC5=CNC=N5)C(=O)NC(CC(=O)N)C(=O)NC(CC6=CC=CC=C6)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CO)N
4622,linaclotide,C59H79N15O21S6,1526.8,CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O
4641,levmetamfetamine,C10H15N,149.23,CC(CC1=CC=CC=C1)NC
4752,levobetaxolol,C18H29NO3,307.4,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
4802,trametinib,C26H23FIN5O4,615.4,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5
4805,dolutegravir,C20H19F2N3O5,419.4,CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O
4813,luliconazole,C14H9Cl2N3S2,354.3,C1C(SC(=C(C#N)N2C=CN=C2)S1)C3=C(C=C(C=C3)Cl)Cl
4811,sofosbuvir,C22H29FN3O9P,529.5,CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3
4823,peramivir,C15H28N4O4,328.41,CCC(CC)C(C1C(CC(C1O)C(=O)O)N=C(N)N)NC(=O)C
4829,apremilast,C22H24N2O7S,460.5,CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC
4857,estrone sulphate,C18H22O5S,350.4,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O
4877,tavaborole,C7H6BFO2,151.93,B1(C2=C(CO1)C=C(C=C2)F)O
4893,tipiracil,C9H11ClN4O2,242.66,C1CC(=N)N(C1)CC2=C(C(=O)NC(=O)N2)Cl
4923,nivolumab,,,
4921,safinamide,C17H19FN2O2,302.34,CC(C(=O)N)NCC1=CC=C(C=C1)OCC2=CC(=CC=C2)F
4946,avibactam,C7H11N3O6S,265.25,C1CC(N2CC1N(C2=O)OS(=O)(=O)O)C(=O)N
4951,ofatumumab,,,
4968,certolizumab pegol,,,
4982,vedolizumab,,,
4990,trastuzumab emtansine,,,
5032,menadiol sodium diphosphate,C11H20Na4O14P2,530.17,CC1=C(C2=CC=CC=C2C(=C1)OP(=O)([O-])[O-])OP(=O)([O-])[O-].O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+]
5012,sacubitril,C24H29NO5,411.5,CCOC(=O)C(C)CC(CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)O
5075,lesinurad,C17H14BrN3O2S,404.3,C1CC1C2=CC=C(C3=CC=CC=C23)N4C(=NN=C4Br)SCC(=O)O
5087,denileukin diftitox,,,
5129,alglucerase,,,
5110,migalastat,C6H13NO4,163.17,C1C(C(C(C(N1)CO)O)O)O
5144,gluconolactone,C6H10O6,178.14,C(C1C(C(C(C(=O)O1)O)O)O)O
5203,rucaparib,C19H18FN3O,323.4,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
5222,niraparib,C19H20N4O,320.4,C1CC(CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N
5241,betrixaban,C23H22ClN5O3,451.9,CN(C)C(=N)C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl
5274,bictegravir,C21H18F3N3O5,449.4,C1CC2CC1N3C(O2)CN4C=C(C(=O)C(=C4C3=O)O)C(=O)NCC5=C(C=C(C=C5F)F)F
5286,moxidectin,C37H53NO8,639.8,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C
5283,fosnetupitant,C31H35F6N4O5P,688.6,CC1=CC=CC=C1C2=CC(=NC=C2N(C)C(=O)C(C)(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CC[N+](CC4)(C)COP(=O)(O)[O-]
5291,tecovirimat,C19H15F3N2O3,376.3,C1C2C1C3C=CC2C4C3C(=O)N(C4=O)NC(=O)C5=CC=C(C=C5)C(F)(F)F
5295,doravirine,C17H11ClF3N5O3,425.7,CN1C(=NNC1=O)CN2C=CC(=C(C2=O)OC3=CC(=CC(=C3)C#N)Cl)C(F)(F)F
5297,dacomitinib,C24H25ClFN5O2,469.9,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CCN4CCCCC4
5311,vibegron,C26H28N4O3,444.5,C1CC(NC1CC2=CC=C(C=C2)NC(=O)C3CCC4=NC=CC(=O)N34)C(C5=CC=CC=C5)O
5342,relebactam,C12H20N4O6S,348.38,C1CC(N2CC1N(C2=O)OS(=O)(=O)O)C(=O)NC3CCNCC3
5350,trifarotene,C29H33NO4,459.6,CC(C)(C)C1=C(C=CC(=C1)C2=C(C=CC(=C2)C3=CC=C(C=C3)C(=O)O)OCCO)N4CCCC4
5343,pexidartinib,C20H15ClF3N5,417.8,C1=CC(=NC=C1CC2=CNC3=C2C=C(C=N3)Cl)NCC4=CN=C(C=C4)C(F)(F)F
5358,lumateperone,C24H28FN3O,393.5,CN1CCN2C3CCN(CC3C4=C2C1=CC=C4)CCCC(=O)C5=CC=C(C=C5)F
5359,brilliant Blue G,C47H48N3NaO7S2,854.0,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC(=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3C)C5=CC=C(C=C5)NC6=CC=C(C=C6)OCC)C.[Na+]
5365,crizanlizumab,,,
5379,avapritinib,C26H27FN10,498.6,CC(C1=CC=C(C=C1)F)(C2=CN=C(N=C2)N3CCN(CC3)C4=NC=NN5C4=CC(=C5)C6=CN(N=C6)C)N
5390,pemigatinib,C24H27F2N5O4,487.5,CCN1C2=C3C=C(NC3=NC=C2CN(C1=O)C4=C(C(=CC(=C4F)OC)OC)F)CN5CCOCC5
5384,osilodrostat,C13H10FN3,227.24,C1CC2=CN=CN2C1C3=C(C=C(C=C3)C#N)F
5393,selpercatinib,C29H31N7O3,525.6,CC(C)(COC1=CN2C(=C(C=N2)C#N)C(=C1)C3=CN=C(C=C3)N4CC5CC(C4)N5CC6=CN=C(C=C6)OC)O
5396,flortaucipir F 18,C16H10FN3,262.27,C1=CC2=C(C=C1C3=CN=C(C=C3)F)NC4=C2C=NC=C4
5404,tafasitamab,,,
5403,abametapir,C12H12N2,184.24,CC1=CN=C(C=C1)C2=NC=C(C=C2)C
5416,setmelanotide,C49H68N18O9S2,1117.3,CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)N1)NC(=O)C(CCCN=C(N)N)NC(=O)C)C(=O)N)CC2=CNC3=CC=CC=C32)CCCN=C(N)N)CC4=CC=CC=C4)CC5=CN=CN5
5434,margetuximab,,,
5437,maftivimab,,,
5438,odesivimab,,,
5451,dostarlimab,,,
5441,umbralisib,C31H24F3N5O3,571.5,CC(C)OC1=C(C=C(C=C1)C2=NN(C3=NC=NC(=C23)N)C(C)C4=C(C(=O)C5=C(O4)C=CC(=C5)F)C6=CC(=CC=C6)F)F
5452,loncastuximab tesirine,,,
5459,infigratinib,C26H31Cl2N7O3,560.5,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl
5463,amivantamab,,,
5474,anifrolumab,,,
5473,maralixibat hydrochloride,,,
5500,tezepelumab,,,
5508,ganaxolone,C22H36O2,332.5,CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)(C)O)C)C
59,acetophenazine,C23H29N3O2S,411.6,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO
182,amlexanox,C16H14N2O4,298.29,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N
200,amprenavir,C25H35N3O6S,505.6,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N
201,amrinone,C10H9N3O,187.20,C1=CN=CC=C1C2=CNC(=O)C(=C2)N
224,antazoline,C17H19N3,265.35,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3
226,dithranol,C14H10O3,226.23,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O
268,azatadine,C20H22N2,290.4,CN1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1
280,bacampicillin,C21H27N3O7S,465.5,CCOC(=O)OC(C)OC(=O)C1C(SC2N1C(=O)C2NC(=O)C(C3=CC=CC=C3)N)(C)C
329,benzphetamine,C17H21N,239.35,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2
394,bretylium,C11H17BrN+,243.16,CC[N+](C)(C)CC1=CC=CC=C1Br
492,carbenicillin,C17H18N2O6S,378.4,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C
502,carboprost,C21H36O5,368.5,CCCCCC(C)(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O
534,cefditoren pivoxil,C25H28N6O7S3,620.7,CC1=C(SC=N1)C=CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C
562,ceftibuten,C15H14N4O6S2,410.4,C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O
563,ceftizoxime,C13H13N5O5S2,383.4,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O
593,chlorcyclizine,C18H21ClN2,300.8,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
694,clofibrate,C12H15ClO3,242.70,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl
988,edrophonium,C10H16NO+,166.24,CC[N+](C)(C)C1=CC(=CC=C1)O
732,conivaptan,C32H26N4O2,498.6,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6
778,dalfopristin,C34H50N4O9S,690.8,CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(C=CC(=O)NCC=CC(=CC(CC(=O)CC3=NC(=CO3)C2=O)O)C)C)C(C)C
781,dapiprazole,C19H27N5,325.5,CC1=CC=CC=C1N2CCN(CC2)CCC3=NN=C4N3CCCC4
859,cinchocaine,C20H29N3O2,343.5,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC
878,difenoxin,C28H28N2O2,424.5,C1CN(CCC1(C2=CC=CC=C2)C(=O)O)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
953,doxapram,C24H30N2O2,378.5,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4
990,eflornithine,C6H12F2N2O2,182.17,C(CC(C(F)F)(C(=O)O)N)CN
1013,enoxacin,C15H17FN4O3,320.32,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O
1059,estradiol cypionate,C26H36O3,396.6,CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O
1095,etynodiol,C20H28O2,300.4,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(CCC34)O
1153,fenoldopam,C16H16ClNO3,305.75,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O
1188,flucytosine,C4H4FN3O,129.09,C1=NC(=O)NC(=C1F)N
1233,fomepizole,C4H6N2,82.10,CC1=CNN=C1
1286,gemifloxacin,C18H20FN5O4,389.4,CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F
1331,griseofulvin,C17H17ClO6,352.8,CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC
1334,guaiacol,C7H8O2,124.14,COC1=CC=CC=C1O
1342,guanethidine,C10H22N4,198.31,C1CCCN(CCC1)CCN=C(N)N
1344,guanidine,CH5N3,59.07,C(=N)(N)N
1394,hydroxyamfetamine,C9H13NO,151.21,CC(CC1=CC=C(C=C1)O)N
1399,hydroxycarbamide,CH4N2O2,76.055,C(=O)(N)NO
1452,iodamide,C12H11I3N2O4,627.94,CC(=O)NCC1=C(C(=C(C(=C1I)NC(=O)C)I)C(=O)O)I
1510,isoxsuprine,C18H23NO3,301.4,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
1583,lindane,C6H6Cl6,290.8,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl
1650,meclofenamic acid,C14H11Cl2NO2,296.1,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl
1757,methscopolamine,C18H24NO4+,318.4,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C
1689,mepenzolate,C21H26NO3+,340.4,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
1714,mestranol,C21H26O2,310.4,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC
1720,orciprenaline,C11H17NO3,211.26,CC(C)NCC(C1=CC(=CC(=C1)O)O)O
1727,metacycline,C22H22N2O8,442.4,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O
1792,metirosine,C10H13NO3,195.21,CC(CC1=CC=C(C=C1)O)(C(=O)O)N
1797,mibefradil,C29H38FN3O3,495.6,CC(C)C1C2=C(CCC1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F
1822,mivacurium,C58H80N2O14+2,1029.3,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C
1830,molindone,C16H24N2O2,276.37,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C
1875,nalidixic acid,C12H12N2O3,232.23,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O
1968,norgestimate,C23H31NO3,369.5,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34
2428,secobarbital,C12H18N2O3,238.28,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C
2026,oxyphencyclimine,C20H28N2O3,344.4,CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O
441,butalbital,C11H16N2O3,224.26,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C
2033,oxymetholone,C21H32O3,332.5,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=CO)C(=O)C4)C
2067,paromomycin,C23H45N5O14,615.6,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N
2050,aminosalicylic acid,C7H7NO3,153.14,C1=CC(=C(C=C1N)O)C(=O)O
2078,penbutolol,C18H29NO2,291.4,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O
2133,phenmetrazine,C11H15NO,177.24,CC1C(OCCN1)C2=CC=CC=C2
2136,phenoxybenzamine,C18H22ClNO,303.8,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2
2142,phentolamine,C17H19N3O,281.35,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
2241,praziquantel,C19H24N2O2,312.4,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2
2236,pramlintide,C171H267N51O53S2,3949,CCC(C)C(C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)N)NC(=O)C4CCCN4C(=O)CNC(=O)C(CC5=CC=CC=C5)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CC6=CNC=N6)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C8CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N8)C(C)O)C)C(C)O)CC(=O)N)NC(=O)C(CCCCN)N
2277,proflavine,C13H11N3,209.25,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N
2293,propantheline,C23H30NO3+,368.5,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C
2331,mepyramine,C17H23N3O,285.4,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
2320,protriptyline,C19H21N,263.4,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
2370,reserpine,C33H40N2O9,608.7,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
2383,rimantadine,C12H21N,179.30,CC(C12CC3CC(C1)CC(C3)C2)N
2440,sibutramine,C17H26ClN,279.8,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C
2499,sulfacytine,C12H14N4O3S,294.33,CCN1C=CC(=NC1=O)NS(=O)(=O)C2=CC=C(C=C2)N
2503,sulfadoxine,C12H14N4O4S,310.33,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N
2529,sulfafurazole,C11H13N3O3S,267.31,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N
2528,sulfinpyrazone,C23H20N2O3S,404.5,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
2551,tacrine,C13H14N2,198.26,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
2579,tegaserod,C16H23N5O,301.39,CCCCCN=C(N)NN=CC1=CNC2=C1C=C(C=C2)OC
2581,telithromycin,C43H65N5O10,812.0,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C
2621,thiabendazole,C10H7N3S,201.25,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
2694,tolazamide,C14H21N3O3S,311.40,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2
2762,tripelennamine,C16H21N3,255.36,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
2757,trimetrexate,C19H23N5O3,369.4,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC
2763,triprolidine,C19H22N2,278.4,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3
2769,troleandomycin,C41H67NO15,814.0,CC1CC(C(C(O1)OC2C(CC3(CO3)C(=O)C(C(C(C(OC(=O)C(C(C2C)OC4CC(C(C(O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C
2974,doxacurium,C56H78N2O16+2,1035.2,C[N+]1(CCC2=CC(=C(C(=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)OC)CCCOC(=O)CCC(=O)OCCC[N+]4(CCC5=CC(=C(C(=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)OC)C
3096,cholic acid,C24H40O5,408.6,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
3249,fospropofol,C13H21O5P,288.28,CC(C)C1=C(C(=CC=C1)C(C)C)OCOP(=O)(O)O
3325,lodoxamide,C11H6ClN3O6,311.63,C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N
3520,rapacuronium,C37H61N2O4+,597.9,CCC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)OC(=O)C)N5CCCCC5)C)C)[N+]6(CCCCC6)CC=C
3550,sodium tetradecyl sulfate,C14H29NaO4S,316.43,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+]
3558,sulfabenzamide,C13H12N2O3S,276.31,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N
3591,tetryzoline,C13H16N2,200.28,C1CC(C2=CC=CC=C2C1)C3=NCCN3
3972,ivermectin,,,
4276,piperonyl butoxide,C19H30O5,338.4,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2
4347,benzathine benzylpenicillin,C48H56N6O8S2,909.1,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2
105,salbutamol,C13H21NO3,239.31,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
4361,chenodiol,C24H40O4,392.6,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
4350,ammonium chloride,ClH4N,53.49,[NH4+].[Cl-]
4605,tonzonium,C32H55N4O+,511.8,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2
4513,magnesium silicate,MgO3Si,100.39,[O-2].[O-2].[O-2].[Mg+2].[Si+4]
4477,sodium citrate,C6H5Na3O7,258.07,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]
4507,halcinonide,C24H32ClFO5,455.0,CC1(OC2CC3C4CCC5=CC(=O)CCC5(C4(C(CC3(C2(O1)C(=O)CCl)C)O)F)C)C
4603,cobalamin,C62H88CoN13O14P,1329.3,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+2]
4600,mecobalamin,C63H91CoN13O14P,1344.4,[CH3-].CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=O)N)C(C7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+3]
4647,fluorometholone acetate,C24H31FO5,418.5,CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)OC(=O)C
5349,tenapanor,C50H66Cl4N8O10S2,1145.0,CN1CC(C2=C(C1)C(=CC(=C2)Cl)Cl)C3=CC(=CC=C3)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)C4=CC=CC(=C4)C5CN(CC6=C5C=C(C=C6Cl)Cl)C
5397,inebilizumab,,,
5363,brolucizumab,,,
5409,satralizumab,,,
5413,somapacitan,C54H95N13O20S2,1310.5,C(CCCCCCCC1=NNN=N1)CCCCCCCC(=O)NS(=O)(=O)CCCC(=O)NCCOCCOCC(=O)NC(CCC(=O)NC(CCC(=O)NCCOCCOCC(=O)NC(CCCCNC(=O)CSCC(C(=O)O)N)C(=O)N)C(=O)O)C(=O)O
5515,faricimab,,,
4324,sevelamer,,,
4373,sodium benzoate,C7H5NaO2,144.10,C1=CC=C(C=C1)C(=O)[O-].[Na+]
4511,chromium picolinate,C18H12CrN3O6,418.3,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3]
4512,lithium citrate,C6H5Li3O7,210.0,[Li+].[Li+].[Li+].C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
4742,bleomycin,C55H84N17O21S3+,1415.6,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
